Price,Adj Close,Close,High,Low,Open,Volume
2006-02-27,89.63260650634766,129.4600067138672,130.0399932861328,129.27999877929688,129.39999389648438,35858600
2006-02-28,88.78099060058594,128.22999572753906,129.91000366210938,128.1300048828125,129.1999969482422,74394800
2006-03-01,89.57029724121094,129.3699951171875,129.49000549316406,128.5,128.60000610351562,48641600
2006-03-02,89.56340789794922,129.36000061035156,129.4199981689453,128.61000061035156,128.89999389648438,60642300
2006-03-03,89.14795684814453,128.75999450683594,130.07000732421875,128.64999389648438,128.6699981689453,73402500
2006-03-06,88.73945617675781,128.1699981689453,129.17999267578125,127.8499984741211,129.13999938964844,57478400
2006-03-07,88.60099792480469,127.97000122070312,128.05999755859375,127.4000015258789,127.86000061035156,61780800
2006-03-08,88.78797149658203,128.24000549316406,128.44000244140625,127.18000030517578,127.69999694824219,66692400
2006-03-09,88.19252014160156,127.37999725341797,128.67999267578125,127.37999725341797,128.27999877929688,56313600
2006-03-10,89.03026580810547,128.58999633789062,128.83999633789062,127.44000244140625,127.70999908447266,60490800
2006-03-13,89.19641876220703,128.8300018310547,129.16000366210938,128.52999877929688,128.83999633789062,45479100
2006-03-14,90.13111877441406,130.17999267578125,130.22999572753906,128.61000061035156,128.7100067138672,69877300
2006-03-15,90.5326919555664,130.75999450683594,130.86000061035156,129.85000610351562,130.14999389648438,53398900
2006-03-16,90.71961975097656,131.02999877929688,131.47000122070312,130.83999633789062,131.00999450683594,65526400
2006-03-17,90.79539489746094,130.6199951171875,130.89999389648438,130.3800048828125,130.67999267578125,47286800
2006-03-20,90.64937591552734,130.41000366210938,130.89999389648438,130.2100067138672,130.63999938964844,45538500
2006-03-21,90.07942199707031,129.58999633789062,130.99000549316406,129.4499969482422,130.3699951171875,87102700
2006-03-22,90.62859344482422,130.3800048828125,130.50999450683594,129.4499969482422,129.50999450683594,51605700
2006-03-23,90.44087219238281,130.11000061035156,130.38999938964844,129.66000366210938,130.25999450683594,46704200
2006-03-24,90.51042175292969,130.2100067138672,130.57000732421875,129.74000549316406,129.99000549316406,43209200
2006-03-27,90.37831115722656,130.02000427246094,130.27999877929688,129.74000549316406,130.02999877929688,32523000
2006-03-28,89.82220458984375,129.22000122070312,130.52999877929688,129.0500030517578,129.92999267578125,82079900
2006-03-29,90.38526916503906,130.02999877929688,130.5,129.2899932861328,129.41000366210938,61505700
2006-03-30,90.22538757324219,129.8000030517578,130.97999572753906,129.5500030517578,130.11000061035156,70571700
2006-03-31,90.24625396728516,129.8300018310547,130.24000549316406,129.3699951171875,130.02000427246094,62925600
2006-04-03,90.17671203613281,129.72999572753906,130.8699951171875,129.49000549316406,130.07000732421875,61624700
2006-04-04,90.753662109375,130.55999755859375,130.72999572753906,129.36000061035156,129.72999572753906,54809300
2006-04-05,91.06647491455078,131.00999450683594,131.27999877929688,130.3800048828125,130.61000061035156,50607200
2006-04-06,90.96912384033203,130.8699951171875,131.2100067138672,130.19000244140625,130.85000610351562,57906200
2006-04-07,90.0446548461914,129.5399932861328,131.39999389648438,129.35000610351562,131.05999755859375,80180900
2006-04-10,90.18370819091797,129.74000549316406,130.0800018310547,129.25999450683594,129.74000549316406,41496500
2006-04-11,89.41902923583984,128.63999938964844,130.05999755859375,128.25,129.85000610351562,72799400
2006-04-12,89.58590698242188,128.8800048828125,129.1300048828125,128.61000061035156,128.77000427246094,43033700
2006-04-13,89.46773529052734,128.7100067138672,129.25,128.30999755859375,128.58999633789062,51051800
2006-04-17,89.43295288085938,128.66000366210938,129.30999755859375,128.02000427246094,128.8300018310547,64167700
2006-04-18,90.85099029541016,130.6999969482422,130.94000244140625,128.92999267578125,128.92999267578125,92531800
2006-04-19,91.0247573852539,130.9499969482422,131.07000732421875,130.24000549316406,130.75,87269000
2006-04-20,91.1498794555664,131.1300048828125,131.86000061035156,130.60000610351562,131.0,86005500
2006-04-21,91.16380310058594,131.14999389648438,131.7899932861328,130.6199951171875,131.69000244140625,72342600
2006-04-24,90.9969253540039,130.91000366210938,131.07000732421875,130.3800048828125,130.88999938964844,52546400
2006-04-25,90.6216049194336,130.3699951171875,131.1199951171875,129.9199981689453,131.0399932861328,84359800
2006-04-26,90.6424789428711,130.39999389648438,131.13999938964844,130.3000030517578,130.5,67262400
2006-04-27,91.08038330078125,131.02999877929688,131.6300048828125,129.58999633789062,129.89999389648438,124478600
2006-04-28,91.38623046875,131.47000122070312,131.75,130.7100067138672,130.7899932861328,55854400
2006-05-01,90.6424789428711,130.39999389648438,131.8000030517578,130.32000732421875,131.47000122070312,64990300
2006-05-02,91.32366943359375,131.3800048828125,131.4600067138672,130.74000549316406,131.00999450683594,49063500
2006-05-03,90.98307800292969,130.88999938964844,131.32000732421875,130.4499969482422,131.14999389648438,60821300
2006-05-04,91.30977630615234,131.36000061035156,131.6199951171875,130.97000122070312,131.0800018310547,42921400
2006-05-05,92.11610412597656,132.52000427246094,132.8000030517578,131.85000610351562,132.0500030517578,62588200
2006-05-08,92.00489807128906,132.36000061035156,132.77000427246094,132.36000061035156,132.50999450683594,30016700
2006-05-09,92.18557739257812,132.6199951171875,132.77000427246094,132.30999755859375,132.4199981689453,29864000
2006-05-10,92.13695526123047,132.5500030517578,132.75,131.88999938964844,132.41000366210938,64378200
2006-05-11,91.0247573852539,130.9499969482422,132.5500030517578,130.52000427246094,132.50999450683594,80626900
2006-05-12,89.8361587524414,129.24000549316406,130.72000122070312,129.19000244140625,130.36000061035156,91726500
2006-05-15,90.01689147949219,129.5,129.74000549316406,128.61000061035156,128.7899932861328,84029300
2006-05-16,89.88478088378906,129.30999755859375,130.0,129.00999450683594,129.75999450683594,62137600
2006-05-17,88.17483520507812,126.8499984741211,129.10000610351562,126.7699966430664,128.6699981689453,144789500
2006-05-18,87.72998046875,126.20999908447266,127.75,126.11000061035156,127.3499984741211,87906300
2006-05-19,88.3486099243164,127.0999984741211,127.48999786376953,125.80000305175781,126.87000274658203,124309400
2006-05-22,87.67435455322266,126.12999725341797,127.16999816894531,125.5,126.27999877929688,110852800
2006-05-23,87.00704956054688,125.16999816894531,127.62999725341797,125.16999816894531,127.18000030517578,92006500
2006-05-24,87.7021484375,126.16999816894531,126.88999938964844,124.76000213623047,125.68000030517578,168405000
2006-05-25,88.78656005859375,127.7300033569336,127.7300033569336,126.43000030517578,126.91999816894531,78977900
2006-05-26,89.2383804321289,128.3800048828125,128.3800048828125,127.51000213623047,128.00999450683594,62989700
2006-05-30,87.6534652709961,126.0999984741211,128.0,126.05000305175781,127.97000122070312,72419900
2006-05-31,88.63362121582031,127.51000213623047,127.51000213623047,126.19999694824219,126.62000274658203,86926200
2006-06-01,89.48163604736328,128.72999572753906,128.94000244140625,127.2699966430664,127.37999725341797,73721700
2006-06-02,89.6693115234375,129.0,129.42999267578125,128.32000732421875,129.25,91702600
2006-06-05,88.36250305175781,127.12000274658203,128.86000061035156,126.7699966430664,128.85000610351562,86105100
2006-06-06,88.14701843261719,126.80999755859375,127.37999725341797,125.76000213623047,127.20999908447266,130498600
2006-06-07,87.48666381835938,125.86000061035156,127.6500015258789,125.79000091552734,126.91000366210938,108599400
2006-06-08,87.41021728515625,125.75,126.5,123.87000274658203,125.58000183105469,204957200
2006-06-09,87.13217163085938,125.3499984741211,126.95999908447266,125.29000091552734,126.36000061035156,94972200
2006-06-12,86.18680572509766,123.98999786376953,125.93000030517578,123.81999969482422,125.87999725341797,95815900
2006-06-13,85.18583679199219,122.55000305175781,124.83999633789062,122.55000305175781,123.73999786376953,185688800
2006-06-14,85.84619140625,123.5,123.62999725341797,122.33999633789062,122.83999633789062,163566400
2006-06-15,87.66735076904297,126.12000274658203,126.36000061035156,123.86000061035156,123.94999694824219,134057000
2006-06-16,87.02855682373047,124.6500015258789,125.55999755859375,124.45999908447266,125.29000091552734,94253500
2006-06-19,86.34434509277344,123.66999816894531,125.4800033569336,123.55000305175781,125.4000015258789,95804400
2006-06-20,86.63758850097656,124.08999633789062,124.80999755859375,123.72000122070312,124.01000213623047,65494700
2006-06-21,87.27987670898438,125.01000213623047,125.69999694824219,123.95999908447266,124.0,75008200
2006-06-22,86.89588165283203,124.45999908447266,125.05999755859375,124.04000091552734,124.94999694824219,74566100
2006-06-23,86.88192749023438,124.44000244140625,125.30000305175781,124.02999877929688,124.33000183105469,54107000
2006-06-26,87.26591491699219,124.98999786376953,125.05999755859375,124.25,124.54000091552734,37899600
2006-06-27,86.51189422607422,123.91000366210938,125.29000091552734,123.7699966430664,125.01000213623047,69780200
2006-06-28,87.09834289550781,124.75,124.7699966430664,123.6500015258789,124.19000244140625,62368100
2006-06-29,88.8577880859375,127.2699966430664,127.3499984741211,125.16999816894531,125.19999694824219,110634800
2006-06-30,88.86481475830078,127.27999877929688,127.66000366210938,126.95999908447266,127.54000091552734,54227800
2006-07-03,89.22785186767578,127.80000305175781,128.00999450683594,127.30999755859375,127.43000030517578,23914000
2006-07-05,88.71813201904297,127.06999969482422,127.44999694824219,126.5199966430664,127.29000091552734,69653400
2006-07-06,88.97650146484375,127.44000244140625,127.8499984741211,127.08000183105469,127.19999694824219,50100300
2006-07-07,88.39702606201172,126.61000061035156,127.55999755859375,126.29000091552734,127.19000244140625,81626500
2006-07-10,88.5645751953125,126.8499984741211,127.43000030517578,126.41000366210938,126.94000244140625,60964100
2006-07-11,88.95549011230469,127.41000366210938,127.41000366210938,125.94000244140625,126.61000061035156,73640800
2006-07-12,88.0060043334961,126.05000305175781,127.4000015258789,125.72000122070312,127.1500015258789,82561300
2006-07-13,86.57475280761719,124.0,125.68000030517578,124.0,125.44999694824219,102405700
2006-07-14,86.23959350585938,123.5199966430664,124.26000213623047,122.83000183105469,124.12999725341797,103242500
2006-07-17,86.11393737792969,123.33999633789062,124.0999984741211,123.1500015258789,123.5199966430664,81159000
2006-07-18,86.55379486083984,123.97000122070312,124.05000305175781,122.38999938964844,123.70999908447266,122771000
2006-07-19,87.75466918945312,125.69000244140625,126.26000213623047,123.72000122070312,124.18000030517578,133565300
2006-07-20,87.15423583984375,124.83000183105469,126.30000305175781,124.66000366210938,126.12000274658203,112259800
2006-07-21,86.53984069824219,123.94999694824219,125.19000244140625,123.81999969482422,125.1500015258789,101560000
2006-07-24,88.1176986694336,126.20999908447266,126.31999969482422,124.44000244140625,124.44000244140625,92884000
2006-07-25,88.431884765625,126.66000366210938,127.30000305175781,125.72000122070312,125.9800033569336,95480700
2006-07-26,88.55057525634766,126.83000183105469,127.44999694824219,126.18000030517578,126.58999633789062,84525800
2006-07-27,88.46678924560547,126.70999908447266,127.69000244140625,126.19999694824219,127.37999725341797,87257100
2006-07-28,89.3534927368164,127.9800033569336,128.13999938964844,126.86000061035156,127.04000091552734,82137000
2006-07-31,89.26273345947266,127.8499984741211,127.95999908447266,127.44999694824219,127.66000366210938,49593100
2006-08-01,88.82286071777344,127.22000122070312,127.37999725341797,126.5999984741211,127.33999633789062,65225600
2006-08-02,89.42329406738281,128.0800018310547,128.4600067138672,127.55000305175781,127.58000183105469,64770900
2006-08-03,89.66072082519531,128.4199981689453,128.5500030517578,127.1500015258789,127.33999633789062,63693800
2006-08-04,89.5071029663086,128.1999969482422,129.42999267578125,127.4800033569336,129.0800018310547,96294200
2006-08-07,89.29763793945312,127.9000015258789,128.0800018310547,127.4000015258789,127.9000015258789,45377300
2006-08-08,88.95549011230469,127.41000366210938,128.4600067138672,126.94999694824219,128.08999633789062,90901300
2006-08-09,88.65531921386719,126.9800033569336,128.60000610351562,126.61000061035156,128.17999267578125,78910600
2006-08-10,88.92762756347656,127.37000274658203,127.5,126.27999877929688,126.58000183105469,69322300
2006-08-11,88.67626953125,127.01000213623047,127.19999694824219,126.38999938964844,127.16999816894531,47482200
2006-08-14,88.74609375,127.11000061035156,128.16000366210938,126.91999816894531,127.62999725341797,57839000
2006-08-15,89.80731964111328,128.6300048828125,128.8699951171875,127.9000015258789,128.25,68143000
2006-08-16,90.55437469482422,129.6999969482422,129.88999938964844,129.0399932861328,129.32000732421875,71737600
2006-08-17,90.78477478027344,130.02999877929688,130.3699951171875,129.49000549316406,129.5800018310547,70992800
2006-08-18,91.2455825805664,130.69000244140625,130.69000244140625,129.58999633789062,130.19000244140625,58288400
2006-08-21,90.85459899902344,130.1300048828125,130.27999877929688,129.8000030517578,130.17999267578125,42133600
2006-08-22,90.84761047363281,130.1199951171875,130.52000427246094,129.67999267578125,129.99000549316406,60839900
2006-08-23,90.59620666503906,129.75999450683594,130.44000244140625,129.19000244140625,130.17999267578125,66592100
2006-08-24,90.51947784423828,129.64999389648438,130.10000610351562,129.39999389648438,129.99000549316406,57983000
2006-08-25,90.63117218017578,129.80999755859375,130.25,129.5500030517578,129.63999938964844,41756000
2006-08-28,91.06404113769531,130.42999267578125,130.82000732421875,129.63999938964844,129.64999389648438,52681500
2006-08-29,91.1688003540039,130.5800018310547,130.8300018310547,129.80999755859375,130.49000549316406,61817800
2006-08-30,91.22464752197266,130.66000366210938,131.0399932861328,130.5500030517578,130.8699951171875,50052200
2006-08-31,91.2106704711914,130.63999938964844,130.99000549316406,130.5800018310547,130.85000610351562,37510300
2006-09-01,91.7552719116211,131.4199981689453,131.5800018310547,130.83999633789062,131.13999938964844,48794500
2006-09-05,91.92977142333984,131.6699981689453,131.85000610351562,131.1999969482422,131.50999450683594,52348300
2006-09-06,91.11991882324219,130.50999450683594,131.16000366210938,130.3300018310547,131.11000061035156,53795600
2006-09-07,90.70101928710938,129.91000366210938,130.57000732421875,129.35000610351562,130.05999755859375,86269400
2006-09-08,90.95932006835938,130.27999877929688,130.4600067138672,129.8300018310547,130.0800018310547,45096300
2006-09-11,91.05008697509766,130.41000366210938,130.69000244140625,129.47999572753906,129.86000061035156,68496600
2006-09-12,91.94378662109375,131.69000244140625,131.83999633789062,130.3699951171875,130.55999755859375,69875600
2006-09-13,92.31380462646484,132.22000122070312,132.4499969482422,131.52000427246094,131.63999938964844,62898400
2006-09-14,92.32076263427734,132.22999572753906,132.24000549316406,131.75,131.9600067138672,57805400
2006-09-15,92.53746795654297,131.9600067138672,132.38999938964844,131.67999267578125,132.30999755859375,76703100
2006-09-18,92.66366577148438,132.13999938964844,132.38999938964844,131.64999389648438,131.7899932861328,64154100
2006-09-19,92.4322738647461,131.80999755859375,132.1300048828125,131.07000732421875,132.1199951171875,92089100
2006-09-20,92.92315673828125,132.50999450683594,132.77000427246094,132.05999755859375,132.25,75204100
2006-09-21,92.47432708740234,131.8699951171875,132.75,131.4199981689453,132.61000061035156,88932500
2006-09-22,92.19386291503906,131.47000122070312,131.67999267578125,131.0,131.6699981689453,65966800
2006-09-25,92.9021224975586,132.47999572753906,132.85000610351562,131.0500030517578,131.72999572753906,92299100
2006-09-26,93.67346954345703,133.5800018310547,133.60000610351562,132.39999389648438,132.5,73962700
2006-09-27,93.78567504882812,133.74000549316406,133.97000122070312,133.27000427246094,133.49000549316406,82432200
2006-09-28,93.75064086914062,133.69000244140625,133.99000549316406,133.27999877929688,133.74000549316406,58597500
2006-09-29,93.67346954345703,133.5800018310547,133.94000244140625,133.47999572753906,133.8000030517578,47966600
2006-10-02,93.32286834716797,133.0800018310547,133.8300018310547,132.9499969482422,133.5399932861328,51687400
2006-10-03,93.51922607421875,133.36000061035156,133.8699951171875,132.64999389648438,132.88999938964844,73108100
2006-10-04,94.61316680908203,134.9199981689453,135.0,133.0800018310547,133.22999572753906,80890500
2006-10-05,94.79548645019531,135.17999267578125,135.41000366210938,134.75,134.9199981689453,60505900
2006-10-06,94.67630004882812,135.00999450683594,135.10000610351562,134.39999389648438,134.9499969482422,64983600
2006-10-09,94.73240661621094,135.08999633789062,135.3000030517578,134.63999938964844,134.85000610351562,41176800
2006-10-10,94.858642578125,135.27000427246094,135.4499969482422,134.83999633789062,135.10000610351562,56403700
2006-10-11,94.74639892578125,135.11000061035156,135.42999267578125,134.3000030517578,134.83999633789062,104071800
2006-10-12,95.56690979003906,136.27999877929688,136.38999938964844,135.39999389648438,135.4499969482422,59158600
2006-10-13,95.81231689453125,136.6300048828125,136.7100067138672,136.0399932861328,136.16000366210938,53944000
2006-10-16,95.95957946777344,136.83999633789062,137.0500030517578,136.4199981689453,136.52000427246094,42273000
2006-10-17,95.6580581665039,136.41000366210938,136.6999969482422,135.6699981689453,136.47000122070312,90500600
2006-10-18,95.78426361083984,136.58999633789062,137.3699951171875,136.10000610351562,137.0399932861328,86848600
2006-10-19,95.93858337402344,136.80999755859375,136.8800048828125,136.22999572753906,136.38999938964844,64063200
2006-10-20,95.95957946777344,136.83999633789062,136.9499969482422,136.3300018310547,136.83999633789062,48094500
2006-10-23,96.40135955810547,137.47000122070312,137.8000030517578,136.38999938964844,136.55999755859375,66219900
2006-10-24,96.68887329101562,137.8800048828125,137.92999267578125,137.22000122070312,137.27999877929688,53234900
2006-10-25,97.01847839355469,138.35000610351562,138.41000366210938,137.50999450683594,137.74000549316406,78105400
2006-10-26,97.31996154785156,138.77999877929688,139.0,137.97999572753906,138.66000366210938,66843700
2006-10-27,96.70989227294922,137.91000366210938,138.75,137.6300048828125,138.61000061035156,80238000
2006-10-30,96.63977813720703,137.80999755859375,138.1999969482422,137.39999389648438,137.66000366210938,49717800
2006-10-31,96.6257553100586,137.7899932861328,138.25999450683594,137.25,138.07000732421875,71274100
2006-11-01,95.9736328125,136.86000061035156,138.30999755859375,136.72000122070312,138.22000122070312,83005600
2006-11-02,95.91749572753906,136.77999877929688,137.00999450683594,136.36000061035156,136.50999450683594,60693100
2006-11-03,95.74923706054688,136.5399932861328,137.38999938964844,135.6199951171875,137.27000427246094,71346400
2006-11-06,96.82911682128906,138.0800018310547,138.27999877929688,136.9499969482422,136.9600067138672,63303300
2006-11-07,97.2007827758789,138.61000061035156,138.97999572753906,138.0,138.1999969482422,63318900
2006-11-08,97.41121673583984,138.91000366210938,139.0500030517578,136.86000061035156,138.0,87517800
2006-11-09,96.8992919921875,138.17999267578125,139.13999938964844,137.89999389648438,139.00999450683594,95916300
2006-11-10,96.94132995605469,138.24000549316406,138.33999633789062,137.72000122070312,138.13999938964844,48991500
2006-11-13,97.17977905273438,138.5800018310547,139.0399932861328,138.07000732421875,138.17999267578125,59398200
2006-11-14,97.9090347290039,139.6199951171875,139.74000549316406,138.1199951171875,138.97000122070312,96704000
2006-11-15,98.1895980834961,140.02000427246094,140.4499969482422,139.52999877929688,139.57000732421875,76509600
2006-11-16,98.4420394897461,140.3800048828125,140.67999267578125,139.49000549316406,140.44000244140625,76728800
2006-11-17,98.47004699707031,140.4199981689453,140.42999267578125,139.72999572753906,139.92999267578125,56353800
2006-11-20,98.5261459350586,140.5,140.74000549316406,139.94000244140625,140.3000030517578,69174200
2006-11-21,98.62435150146484,140.63999938964844,140.6699981689453,140.2899932861328,140.49000549316406,51367900
2006-11-22,98.8206558227539,140.9199981689453,141.16000366210938,140.5,140.75,45505300
2006-11-24,98.42096710205078,140.35000610351562,140.83999633789062,140.1999969482422,140.24000549316406,30998000
2006-11-27,97.06755065917969,138.4199981689453,140.35000610351562,138.3800048828125,140.27999877929688,84545100
2006-11-28,97.48829650878906,139.02000427246094,139.16000366210938,138.11000061035156,138.24000549316406,106652900
2006-11-29,98.50511169433594,140.47000122070312,140.52999877929688,139.0800018310547,139.47000122070312,90034900
2006-11-30,98.54722595214844,140.52999877929688,141.0500030517578,139.75999450683594,140.44000244140625,83994300
2006-12-01,98.329833984375,140.22000122070312,140.66000366210938,138.97000122070312,140.52999877929688,126080000
2006-12-04,99.0801773071289,141.2899932861328,141.5500030517578,140.22999572753906,140.25,87813200
2006-12-05,99.5079116821289,141.89999389648438,141.9600067138672,141.25999450683594,141.55999755859375,73374400
2006-12-06,99.4238052368164,141.77999877929688,142.07000732421875,141.5,141.8699951171875,53253200
2006-12-07,98.98898315429688,141.16000366210938,142.3000030517578,141.11000061035156,142.02999877929688,62857400
2006-12-08,99.17134094238281,141.4199981689453,141.89999389648438,140.77999877929688,141.1300048828125,79625500
2006-12-11,99.45886993408203,141.8300018310547,142.08999633789062,141.33999633789062,141.4199981689453,39779400
2006-12-12,99.38172149658203,141.72000122070312,141.8699951171875,140.88999938964844,141.69000244140625,77451600
2006-12-13,99.4869155883789,141.8699951171875,142.33999633789062,141.55999755859375,142.22999572753906,55520200
2006-12-14,100.36347961425781,143.1199951171875,143.24000549316406,141.83999633789062,141.86000061035156,64755200
2006-12-15,100.37260437011719,142.33999633789062,142.88999938964844,142.24000549316406,142.63999938964844,70857400
2006-12-18,100.0976333618164,141.9499969482422,142.8800048828125,141.75,142.5399932861328,48954600
2006-12-19,100.2879867553711,142.22000122070312,142.55999755859375,141.19000244140625,141.5500030517578,65023600
2006-12-20,100.23158264160156,142.13999938964844,142.66000366210938,142.00999450683594,142.27999877929688,41469600
2006-12-21,99.8648910522461,141.6199951171875,142.42999267578125,141.32000732421875,142.27000427246094,48698400
2006-12-22,99.25139617919922,140.75,141.64999389648438,140.6699981689453,141.63999938964844,62069100
2006-12-26,99.83670043945312,141.5800018310547,141.61000061035156,140.77999877929688,140.80999755859375,32696900
2006-12-27,100.49249267578125,142.50999450683594,142.60000610351562,141.8300018310547,141.8699951171875,39727100
2006-12-28,100.28099822998047,142.2100067138672,142.6999969482422,141.99000549316406,142.41000366210938,37288800
2006-12-29,99.8648910522461,141.6199951171875,142.5399932861328,141.42999267578125,142.05999755859375,45461200
2007-01-03,99.68863677978516,141.3699951171875,142.86000061035156,140.57000732421875,142.25,94807600
2007-01-04,99.90016174316406,141.6699981689453,142.0500030517578,140.61000061035156,141.22999572753906,69620600
2007-01-05,99.10334777832031,140.5399932861328,141.39999389648438,140.3800048828125,141.3300018310547,76645300
2007-01-08,99.5616683959961,141.19000244140625,141.41000366210938,140.25,140.82000732421875,71655000
2007-01-09,99.47704315185547,141.07000732421875,141.60000610351562,140.39999389648438,141.30999755859375,75680100
2007-01-10,99.8084945678711,141.5399932861328,141.57000732421875,140.3000030517578,140.5800018310547,72428000
2007-01-11,100.24571990966797,142.16000366210938,142.6199951171875,141.5,141.5800018310547,54476800
2007-01-12,101.00724792480469,143.24000549316406,143.24000549316406,142.11000061035156,142.14999389648438,55370600
2007-01-16,100.8098373413086,142.9600067138672,143.44000244140625,142.72999572753906,143.07000732421875,44871300
2007-01-17,100.85216522216797,143.02000427246094,143.4600067138672,142.72999572753906,142.85000610351562,50241400
2007-01-18,100.51363372802734,142.5399932861328,143.25999450683594,142.30999755859375,143.1699981689453,68177300
2007-01-19,100.71111297607422,142.82000732421875,143.10000610351562,142.4600067138672,142.5399932861328,56973000
2007-01-22,100.40080261230469,142.3800048828125,143.10000610351562,141.92999267578125,143.07000732421875,60253600
2007-01-23,100.697021484375,142.8000030517578,143.0800018310547,142.05999755859375,142.25999450683594,54064400
2007-01-24,101.50794219970703,143.9499969482422,143.97999572753906,142.91000366210938,142.97000122070312,55834700
2007-01-25,100.31617736816406,142.25999450683594,143.9199981689453,142.00999450683594,143.86000061035156,73583800
2007-01-26,100.22452545166016,142.1300048828125,142.64999389648438,141.5800018310547,142.57000732421875,67255600
2007-01-29,100.1681137084961,142.0500030517578,142.8000030517578,141.74000549316406,142.19000244140625,66114600
2007-01-30,100.6899642944336,142.7899932861328,142.86000061035156,142.05999755859375,142.35000610351562,70407600
2007-01-31,101.36689758300781,143.75,144.1300048828125,142.39999389648438,142.6300048828125,91868600
2007-02-01,101.97335052490234,144.61000061035156,144.66000366210938,143.91000366210938,144.14999389648438,69312400
2007-02-02,102.1143798828125,144.80999755859375,144.9499969482422,144.3800048828125,144.72999572753906,49607000
2007-02-05,102.142578125,144.85000610351562,144.94000244140625,144.33999633789062,144.6999969482422,45705300
2007-02-06,102.17079162597656,144.88999938964844,145.02999877929688,144.3300018310547,144.97000122070312,57081300
2007-02-07,102.39640808105469,145.2100067138672,145.36000061035156,144.57000732421875,145.1199951171875,55669700
2007-02-08,102.26248931884766,145.02000427246094,145.1199951171875,144.27000427246094,144.77999877929688,70641000
2007-02-09,101.50090026855469,143.94000244140625,145.3300018310547,143.38999938964844,145.05999755859375,79084400
2007-02-12,101.15533447265625,143.4499969482422,144.0399932861328,143.19000244140625,143.94000244140625,65657000
2007-02-13,102.00862884521484,144.66000366210938,144.89999389648438,143.75999450683594,143.77000427246094,64081800
2007-02-14,102.67854309082031,145.61000061035156,145.89999389648438,144.77999877929688,144.8000030517578,66039400
2007-02-15,102.81246948242188,145.8000030517578,145.9499969482422,145.42999267578125,145.6699981689453,38715200
2007-02-16,102.76309204101562,145.72999572753906,145.75999450683594,145.22999572753906,145.44000244140625,39841800
2007-02-20,102.98171997070312,146.0399932861328,146.1999969482422,145.0,145.55999755859375,56911800
2007-02-21,102.93941497802734,145.97999572753906,146.07000732421875,145.35000610351562,145.61000061035156,63971600
2007-02-22,102.86180877685547,145.8699951171875,146.4199981689453,145.1699981689453,146.0500030517578,79067400
2007-02-23,102.45989990234375,145.3000030517578,145.7899932861328,145.02999877929688,145.74000549316406,71966200
2007-02-26,102.36823272705078,145.1699981689453,145.9499969482422,144.75,145.8300018310547,69192800
2007-02-27,98.36995697021484,139.5,144.1999969482422,139.0,143.8800048828125,274466500
2007-02-28,99.3782958984375,140.92999267578125,141.97999572753906,139.8000030517578,140.38999938964844,177536300
2007-03-01,99.08218383789062,140.50999450683594,141.25,138.0500030517578,139.33999633789062,212828600
2007-03-02,97.7846908569336,138.6699981689453,140.66000366210938,138.66000366210938,140.0500030517578,162574000
2007-03-05,96.85387420654297,137.35000610351562,139.5800018310547,137.3300018310547,137.92999267578125,143750400
2007-03-06,98.51102447509766,139.6999969482422,140.1199951171875,137.72000122070312,138.77999877929688,143333300
2007-03-07,98.41230773925781,139.55999755859375,140.4600067138672,139.39999389648438,139.58999633789062,115144900
2007-03-08,99.24440002441406,140.74000549316406,141.16000366210938,140.07000732421875,140.5399932861328,117891600
2007-03-09,99.27253723144531,140.77999877929688,141.4199981689453,140.0800018310547,141.30999755859375,107765100
2007-03-12,99.42068481445312,140.99000549316406,141.33999633789062,140.16000366210938,140.4199981689453,80366900
2007-03-13,97.48851013183594,138.25,140.77000427246094,138.0399932861328,140.17999267578125,190605200
2007-03-14,98.21485900878906,139.27999877929688,139.36000061035156,136.75,138.42999267578125,231853800
2007-03-15,98.34879302978516,139.47000122070312,139.99000549316406,138.8000030517578,138.97000122070312,132435900
2007-03-16,98.07344055175781,138.52999877929688,139.6300048828125,138.1199951171875,139.30999755859375,121531600
2007-03-19,99.25569915771484,140.1999969482422,140.3300018310547,139.14999389648438,139.25999450683594,96161200
2007-03-20,99.80085754394531,140.97000122070312,141.0500030517578,139.9600067138672,140.0800018310547,82147400
2007-03-21,101.44327545166016,143.2899932861328,143.64999389648438,140.82000732421875,141.10000610351562,152368700
2007-03-22,101.36547088623047,143.17999267578125,143.67999267578125,142.7899932861328,143.47999572753906,118942200
2007-03-23,101.51409149169922,143.38999938964844,143.80999755859375,143.14999389648438,143.27999877929688,74416800
2007-03-26,101.37957000732422,143.1999969482422,143.64999389648438,142.08999633789062,143.5,113787500
2007-03-27,101.13884735107422,142.86000061035156,143.16000366210938,142.38999938964844,143.1199951171875,99864600
2007-03-28,100.40259552001953,141.82000732421875,142.47000122070312,141.25999450683594,142.13999938964844,152907900
2007-03-29,100.5087890625,141.97000122070312,142.61000061035156,141.19000244140625,142.5399932861328,139432700
2007-03-30,100.53002166748047,142.0,142.83999633789062,140.55999755859375,142.24000549316406,128194100
2007-04-02,100.643310546875,142.16000366210938,142.4600067138672,141.47999572753906,142.16000366210938,79416400
2007-04-03,101.72647094726562,143.69000244140625,143.97999572753906,142.91000366210938,142.97000122070312,82417800
2007-04-04,101.83979034423828,143.85000610351562,143.9499969482422,143.16000366210938,143.69000244140625,63995200
2007-04-05,102.11585998535156,144.24000549316406,144.44000244140625,143.61000061035156,143.6699981689453,46822800
